system:index,AREA,BEGAN,COUNTRY,DEAD,DISPLACED,ENDED,GLIDENUMBE,ID,LAT,LONG,MAINCAUSE,MAINCAUSEF,OTHERCOUNT,SEVERITY,VALIDATION,.geo
000000000000000006b3,12776.6829,7/29/2003,India,2,14000,8/2/2003,0,2299,21.981136,73.959598,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[73.95959986097772,21.981134183860405]}"
000000000000000006b4,117883.616,8/27/2003,India,67,3000000,10/20/2003,0,2338,20.625759,85.893641,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[85.89363916064968,20.625759204958158]}"
000000000000000006bb,8999.406877,6/9/2004,India,45,1000,6/11/2004,0,2496,12.122625,75.474676,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[75.47467754410913,12.122623601424301]}"
000000000000000006c0,638379.8649,8/1/2004,India,210,100000,9/8/2004,0,2541,21.024706,73.764086,Monsoonal rain,Monsoonal rain,Pakistan,1.0,News,"{""type"":""Point"",""coordinates"":[73.76408611618834,21.024706058007855]}"
000000000000000006c8,6802.755894,6/29/2005,India,1,140000,7/3/2005,0,2682,20.976541,86.430522,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[86.43052384568668,20.97653884842853]}"
000000000000000006ca,55740.23151,7/2/2005,India,62,49000,7/15/2005,0,2686,24.128785,80.199902,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.19990220752571,24.128784401534702]}"
000000000000000006cc,823461.8752,7/7/2005,India,40,3000000,7/27/2005,0,2690,27.436259,87.012599,Monsoonal rain,Monsoonal rain,Bangladesh,1.0,News,"{""type"":""Point"",""coordinates"":[87.01259706079931,27.436260180513433]}"
000000000000000006cd,619197.8215,7/23/2005,India,126,100000,8/16/2005,0,2698,16.977232,79.965416,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[79.9654159195292,16.97723354100767]}"
000000000000000006ce,35551.5699,7/24/2005,India,987,160000,8/5/2005,0,2697,17.983593,73.434959,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[73.43495986743349,17.983594680456704]}"
000000000000000006d0,11721.27783,7/30/2005,India,8,344857,8/3/2005,0,2700,20.991513,86.275878,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[86.27587776205212,20.991512509766]}"
000000000000000006d5,308728.7161,9/16/2005,India,23,0,10/5/2005,0,2731,28.197268,79.373434,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[79.37343458187584,28.197268202698726]}"
000000000000000006d7,131307.9946,10/23/2005,India,279,300000,12/9/2005,0,2758,11.780352,78.731712,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[78.73171197197128,11.780351922763904]}"
000000000000000006e4,394010.7399,5/31/2006,India,41,0,6/4/2006,0,2876,18.733206,75.234273,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[75.2342740290147,18.73320524034939]}"
000000000000000006e5,185348.837,5/31/2006,India,21,600000,7/24/2006,FF-2006-000082-IND,2879,26.599281,94.024532,Monsoonal rain,Monsoonal rain,Bangladesh,1.0,News,"{""type"":""Point"",""coordinates"":[94.02453346734293,26.599282453680594]}"
000000000000000006e6,506577.3098,6/24/2006,India,160,0,8/3/2006,FL-2006-000096-IND,2894,25.615074,83.671273,Monsoonal rain,Monsoonal rain,Nepal,1.0,News,"{""type"":""Point"",""coordinates"":[83.67127224572386,25.61507412826507]}"
000000000000000006e7,31360.93612,7/3/2006,India,33,0,7/8/2006,0,2909,19.171884,83.647654,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[83.64765238744374,19.17188268378529]}"
000000000000000006e8,393.7735959,7/3/2006,India,9,0,7/6/2006,FL-2006-000094-IND,2910,19.102811,72.881621,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[72.88162109950929,19.10281120846741]}"
000000000000000006f1,302774.2702,8/1/2006,India,185,2000000,9/10/2006,FL-2006-000117-IND,2940,18.104598,81.52884,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[81.52883917628209,18.104596846643016]}"
000000000000000006f7,32712.75496,8/29/2006,India,42,50000,9/4/2006,0,2956,27.585296,81.51737,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[81.51737036837262,27.585296715022757]}"
000000000000000006f8,141449.1295,8/31/2006,India,39,3000,9/11/2006,0,2958,32.886368,73.884164,Monsoonal rain,Monsoonal rain,Pakistan,1.0,News,"{""type"":""Point"",""coordinates"":[73.88416524845658,32.886369688481345]}"
000000000000000006fb,606979.9527,9/18/2006,India,250,50000,10/5/2006,0,2965,19.729951,83.746589,Monsoonal rain,Monsoonal rain,Bangladesh,1.0,News,"{""type"":""Point"",""coordinates"":[83.74659092161761,19.7299525579272]}"
000000000000000006ff,40094.92707,10/26/2006,India,47,225000,11/4/2006,0,2985,14.134853,79.932432,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[79.93243194903687,14.134850920105448]}"
00000000000000000707,74887.52295,6/18/2007,India,15,200000,6/26/2007,FF-2007-000083-IND,3104,26.255772,94.018895,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[94.01889716361138,26.25577114492733]}"
00000000000000000708,450564.3553,6/22/2007,India,127,200000,7/4/2007,TC-2007-000084-IND,3107,14.944966,78.161545,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[78.16154455667137,14.944967022192335]}"
0000000000000000070a,248438.8548,6/30/2007,India,29,50000,7/13/2007,FL-2007-000096-IND,3118,20.053869,81.860109,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[81.86011025264364,20.053870576651615]}"
0000000000000000070b,106578.4413,7/1/2007,India,62,10000,7/6/2007,0,3119,21.026348,77.523744,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[77.52374595569385,21.02634700719552]}"
0000000000000000070c,398939.174,7/1/2007,India,225,63000,7/13/2007,0,3120,22.023056,72.24951,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[72.2495078523749,22.02305419286385]}"
0000000000000000070f,103551.728,7/12/2007,India,96,11100000,10/10/2007,0,3128,27.577302,95.262997,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[95.2629952757249,27.577301546833922]}"
00000000000000000710,24124.30141,7/16/2007,India,44,35000,7/20/2007,0,3131,10.390597,76.311485,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[76.31148582510195,10.390597274739585]}"
00000000000000000713,15363.99477,8/3/2007,India,15,20000,8/27/2007,0,3150,20.452499,86.19782,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[86.19782119811155,20.452500833526514]}"
00000000000000000714,133805.6977,8/8/2007,India,12,0,8/15/2007,0,3160,22.682373,70.925042,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[70.92504336197514,22.682372415525304]}"
00000000000000000717,191449.9464,8/12/2007,India,76,15000,8/17/2007,0,3164,31.238835,76.526785,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[76.52678460126548,31.238834408557317]}"
0000000000000000071a,90279.7088,9/16/2007,India,94,20000,10/7/2007,0,3191,15.706741,79.877978,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[79.87797740697219,15.706742009758814]}"
0000000000000000062b,27685.60335,8/27/1990,Nepal,42,2000,9/4/1990,0,454,27.566466,83.637036,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[83.6370352678355,27.566465931274053]}"
0000000000000000063b,16329.71784,7/4/1992,Nepal,12,0,7/12/1992,0,665,27.226165,86.848899,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[86.84889900202624,27.226165175279274]}"
00000000000000000658,71916.18333,6/19/1995,Nepal,139,10000,7/25/1995,0,962,27.621391,85.879642,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[85.87964204244292,27.6213931380504]}"
00000000000000000668,3253.223709,7/20/1996,Nepal,61,72,7/23/1996,0,1095,27.882864,86.00932,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[86.00932161927923,27.88286590562236]}"
0000000000000000066c,4625.205101,6/10/1997,Nepal,20,0,6/11/1997,0,1157,26.98114,87.809859,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[87.8098575745491,26.98114203149348]}"
00000000000000000675,25206.3854,8/8/1997,Nepal,30,0,8/12/1997,0,1269,27.37609,87.035401,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[87.03540090358662,27.376089070898235]}"
00000000000000000699,1303.730417,7/29/2001,Nepal,20,100,8/1/2001,0,1764,29.297294,81.624148,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[81.62414800219844,29.297292759775395]}"
000000000000000006a1,1052.887706,7/14/2002,Nepal,46,0,7/16/2002,0,1990,27.293379,86.879622,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[86.87962220828449,27.29337720545787]}"
000000000000000006a3,15065.7076,7/21/2002,Nepal,380,250000,8/15/2002,0,1999,27.696051,85.306497,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[85.3064959476393,27.69605186698825]}"
000000000000000006b1,137086.5866,7/3/2003,Nepal,217,4000,8/20/2003,0,2275,28.592957,84.053012,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[84.0530114278083,28.59295545287835]}"
000000000000000006bd,65222.23179,7/5/2004,Nepal,185,100000,8/11/2004,0,2519,27.086351,86.252493,Monsoonal rain,Monsoonal rain,Bhutan,1.0,News,"{""type"":""Point"",""coordinates"":[86.25249423612786,27.08635006174848]}"
000000000000000006d6,8032.64816,9/25/2005,Nepal,51,1600,10/2/2005,0,2737,29.293795,80.547593,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[80.54759169396606,29.293796824549496]}"
000000000000000006fc,26240.05022,9/25/2006,Nepal,4,0,9/28/2006,0,2968,27.25728,85.943703,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[85.94370148817674,27.257280782430225]}"
00000000000000000706,2704.511477,6/15/2007,Nepal,0,400,6/18/2007,FF-2007-000081-NPL,3100,26.948499,85.862693,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[85.86269299933878,26.948496952681204]}"
00000000000000000712,56920.80672,7/23/2007,Nepal,185,86000,10/2/2007,FF-2007-000117-NPL,3143,27.777213,84.080127,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[84.0801272213143,27.777211965262005]}"
000000000000000006fa,44308.65137,9/16/2006,Mexico,4,7000,9/18/2006,TC-2006-000138-MEX,2963,24.466242,-107.038656,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[-107.03865622418056,24.46624025105738]}"
0000000000000000067e,7743.493987,6/1/1998,Taiwan,3,300,6/8/1998,0,1378,23.660887,120.822258,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[120.82225929520503,23.66088646889557]}"
000000000000000006a4,15133.74793,7/23/2002,Turkey,34,3000,7/27/2002,0,2000,40.001705,35.052665,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[35.05266340766009,40.00170373025229]}"
000000000000000006f4,37381.72532,8/24/2006,Somalia,5,0,10/10/2006,0,2955,3.104364,45.444397,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[45.4443977531683,3.104363725994272]}"
00000000000000000631,30956.13764,7/28/1991,Vietnam,38,4000,7/31/1991,0,551,21.720754,103.613978,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[103.61397743311306,21.72075389604654]}"
00000000000000000690,71922.63461,10/10/2000,Vietnam,23,200000,10/19/2000,0,1645,12.291919,107.683614,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[107.68361614144993,12.291917832019427]}"
000000000000000006a2,46641.08313,7/15/2002,Vietnam,155,200000,12/2/2002,0,1991,10.501685,105.253898,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[105.25389656843781,10.501686859284083]}"
000000000000000006a7,12948.31558,8/19/2002,Vietnam,4,6000,8/24/2002,0,2043,12.645929,108.13101,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[108.13101112744532,12.64593032375355]}"
000000000000000006b5,31350.78478,9/10/2003,Vietnam,15,0,9/14/2003,0,2346,19.400939,105.730224,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[105.73022220206794,19.400937786698695]}"
000000000000000006c2,47461.894,8/24/2004,Vietnam,34,30000,10/21/2004,0,2555,10.317911,105.823877,Monsoonal rain,Monsoonal rain,Cambodia,1.0,News,"{""type"":""Point"",""coordinates"":[105.82387670149348,10.317909468467366]}"
000000000000000006d3,154793.7675,9/8/2005,Vietnam,69,30000,11/1/2005,0,2725,10.707097,105.734716,Monsoonal rain,Monsoonal rain,Cambodia,1.0,News,"{""type"":""Point"",""coordinates"":[105.73471697592981,10.70709534931107]}"
00000000000000000649,103827.0625,12/22/1993,Malaysia,23,20000,12/27/1993,0,813,3.792333,102.44176,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[102.4417600299811,3.7923316729241163]}"
00000000000000000693,17458.79878,1/16/2001,Malaysia,2,5000,1/21/2001,0,1688,5.386025,102.63054,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[102.63054053217978,5.386023307627781]}"
00000000000000000700,61718.43758,1/4/2007,Malaysia,1,3532,1/22/2007,0,3012,4.967981,115.906768,Monsoonal rain,Monsoonal rain,,1.0,News,"{""type"":""Point"",""coordinates"":[115.90676924893896,4.967982583867228]}"
0000000000000000071b,82566.02401,12/7/2007,Malaysia,32,66000,12/28/2007,FL-2007-000222-MYS,3238,3.894181,102.927912,Monsoonal rain,Monsoonal rain,,1.0,News,"{""type"":""Point"",""coordinates"":[102.92791352233304,3.8941820000858725]}"
0000000000000000061b,220520.8582,7/18/1988,Pakistan,158,163000,8/5/1988,0,205,31.888203,72.131893,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[72.13189460298922,31.88820437676853]}"
00000000000000000624,331514.3578,7/29/1989,Pakistan,53,0,8/7/1989,0,348,28.88774,71.113692,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[71.11369009114223,28.8877421644206]}"
0000000000000000063c,137573.2614,7/15/1992,Pakistan,94,1280000,8/10/1992,0,668,26.161837,68.962073,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[68.96207127353036,26.161835722135443]}"
0000000000000000063f,7350.658796,8/10/1992,Pakistan,22,3000,8/15/1992,0,679,25.030036,67.260569,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[67.26056749355648,25.03003561095192]}"
0000000000000000064f,343251.5452,7/11/1994,Pakistan,333,30000,9/16/1994,0,863,28.915555,71.103366,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[71.1033672722035,28.915553577690947]}"
0000000000000000065b,672265.3497,7/19/1995,Pakistan,600,600000,8/10/1995,0,973,29.886889,68.501935,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[68.50193663582527,29.886888478365165]}"
00000000000000000671,5802.049663,7/25/1997,Pakistan,16,0,7/29/1997,0,1251,34.972529,74.577391,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[74.57739047552843,34.97252890262862]}"
00000000000000000672,127909.456,7/25/1997,Pakistan,31,0,7/28/1997,0,1252,32.287383,72.236497,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[72.23649619550095,32.287383103073005]}"
000000000000000006b2,868200.9419,7/15/2003,Pakistan,285,900000,9/1/2003,0,2279,28.731898,72.2101,Monsoonal rain,Monsoonal rain,India,1.0,News,"{""type"":""Point"",""coordinates"":[72.21009831726455,28.73189658260267]}"
000000000000000006cb,433454.6346,7/5/2005,Pakistan,40,452000,8/14/2005,0,2689,30.922991,73.563738,Monsoonal rain,Monsoonal rain,India,1.0,News,"{""type"":""Point"",""coordinates"":[73.563738705857,30.922991821840693]}"
000000000000000006ee,182706.8618,7/24/2006,Pakistan,248,0,8/22/2006,0,2931,34.609786,73.199799,Monsoonal rain,Monsoonal rain,India,1.0,News,"{""type"":""Point"",""coordinates"":[73.19980025517792,34.60978549103185]}"
000000000000000006f0,2748.037395,8/1/2006,Pakistan,12,0,8/1/2006,0,2938,25.027774,67.121843,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[67.12184485978378,25.02777484671782]}"
00000000000000000709,2215.042,6/23/2007,Pakistan,230,0,6/25/2007,TC-2007-000085-PAK,3108,24.993904,67.135127,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[67.135128521822,24.993903515115846]}"
00000000000000000715,190121.7131,8/10/2007,Pakistan,35,0,8/13/2007,0,3162,26.019152,68.825675,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[68.82567629050756,26.019153406627282]}"
0000000000000000066b,116474.4354,10/3/1996,Thailand,60,0,10/28/1996,0,1120,14.041447,100.455904,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[100.45590383493004,14.041446130338917]}"
00000000000000000679,31968.98931,8/19/1997,Thailand,46,200000,9/1/1997,0,1178,9.320832,98.967281,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[98.96728199834871,9.3208321774116]}"
0000000000000000067a,43610.15757,8/19/1997,Thailand,46,300000,9/1/1997,0,1183,17.038032,103.764716,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[103.76471734422479,17.038033383871408]}"
00000000000000000684,157176.8287,12/4/1999,Thailand,0,0,12/7/1999,0,1574,14.822328,104.167885,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[104.1678869659721,14.822328365919414]}"
0000000000000000068a,119919.5595,7/11/2000,Thailand,33,25000,8/10/2000,0,1614,11.242567,105.063841,Monsoonal rain,Monsoonal rain,Vietnam,1.0,News,"{""type"":""Point"",""coordinates"":[105.06384076333782,11.242566499314114]}"
000000000000000006a9,139683.9183,9/17/2002,Thailand,1,3000,12/2/2002,0,2061,14.974281,100.951102,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[100.95110038421835,14.974281152517692]}"
000000000000000006b6,314895.7046,9/12/2003,Thailand,7,10000,10/12/2003,0,2347,17.372818,101.592527,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[101.59252869345339,17.372818231863064]}"
000000000000000006ba,62813.65582,6/4/2004,Thailand,1,4000,6/21/2004,0,2505,17.106602,100.167947,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[100.16794846620165,17.10660098077024]}"
000000000000000006fd,174277.8816,10/10/2006,Thailand,0,0,11/4/2006,FL-2006-000147-THA,2974,16.137697,103.609148,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[103.60914822667218,16.137696290170144]}"
00000000000000000719,299972.4554,9/5/2007,Thailand,10,17000,11/10/2007,FL-2007-000199-THA,3188,16.81984,102.480218,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[102.48021977656707,16.81984065112419]}"
000000000000000006c5,618243.1907,1/23/2005,Australia,2,0,1/28/2005,0,2615,-21.403756,143.399686,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[143.3996867674375,-21.40375640215707]}"
000000000000000006df,39365.96909,4/5/2006,Australia,0,1100,4/10/2006,0,2836,-14.183724,132.386545,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[132.3865454764242,-14.18372266765122]}"
00000000000000000626,23641.74978,1/26/1990,Indonesia,189,45000,2/1/1990,0,391,-7.130953,110.47851,Monsoonal rain,Monsoonal rain,0,1.0,News,"{""type"":""Point"",""coordinates"":[110.47850933613294,-7.130954272761169]}"
